,data_value
520462,1024424923
520463,1630841642
520464,838386972
520465,1424220232
520466,1413242940
520467,1567605107
520468,764255111
520469,42688580
520470,730800176
520471,1596261393
520472,438114412
520473,796734260
520474,231773374
520475,1900571365
520476,1463282749
520477,1799301199
520478,1800948522
520479,1268595290
520480,167097772
520481,1429185135
520482,418189522
520483,1450240078
520484,465604686
520485,1148651412
520486,1827159738
520487,1218781997
520488,1850329334
520489,106616608
520490,360613705
520491,83272133
520492,252357755
520493,110184958
520494,1917715483
520495,81473149
520496,1742172029
520497,895723709
520498,282568773
520499,702638608
520500,216564101
520501,473852443
520502,1918689091
520503,627275710
520504,839843842
520505,843277363
520506,425320353
520507,687951121
520508,796695115
520509,382142066
520510,2120761391
520511,1206281911
520512,688527085
520513,1346073511
520514,709277956
520515,2139059076
520516,1665667342
520517,1636144468
520518,498885405
520519,1097137000
520520,184011459
520521,2090233328
520522,707188606
520523,1976561463
520524,30498283
520525,283800397
520526,2130021081
520527,1742550142
520528,1963123806
520529,1625957744
520530,87020993
520531,709635986
520532,117629780
520533,537700567
520534,775043116
520535,1766126250
520536,1178845208
520537,2001645780
520538,1110842290
520539,265874767
520540,1194865571
520541,1813187954
520542,840451745
520543,1599826461
520544,1049944968
520545,2068964145
520546,322654601
520547,523946934
520548,1063090032
520549,592851757
520550,1409212923
520551,372572777
520552,1284877150
520553,423782205
520554,107487958
520555,1017806689
520556,1695760614
520557,1741872537
520558,161380807
520559,349593175
520560,984785815
520561,1132811934
520562,91937224
520563,424912834
520564,208992162
520565,1173069409
520566,729191079
520567,1897969557
520568,1470256986
520569,1666705601
520570,1413105652
520571,8954033
520572,849880527
520573,1958550338
520574,1189372601
520575,2027829294
520576,790798583
520577,1783152481
520578,699554188
520579,1392247245
520580,1248216937
520581,624414464
520582,224728135
520583,546388761
520584,192624197
520585,914564586
520586,1248700945
520587,520456327
520588,193165087
520589,1409794975
520590,81520290
520591,783229090
520592,217763002
520593,1600442676
520594,1376191269
520595,358653681
520596,1357227787
520597,1872981665
520598,1468178144
520599,1785096554
520600,100033484
520601,271081257
520602,847511970
520603,1237928304
520604,91268403
520605,1759967530
520606,1085096462
520607,1695804387
520608,1766513187
520609,1122520620
520610,1244671817
520611,1353781076
520612,25343514
520613,201229824
520614,756072980
520615,1129707667
520616,642725064
520617,101687857
520618,663459410
520619,1345018590
520620,1756800489
520621,732812702
520622,30190554
520623,1427777475
520624,527594490
520625,346617671
520626,1319284697
520627,1533108264
520628,1845655183
520629,1729100265
520630,1422952086
520631,437703792
520632,1544205393
520633,2024770906
520634,920140745
520635,1677948722
520636,896992830
520637,895221386
520638,1072080992
520639,888333973
520640,1546850487
520641,621255429
520642,450587966
520643,1563370041
520644,1165467788
520645,817684503
520646,118873823
520647,594089754
520648,259599054
520649,1950722381
520650,19172893
520651,1043900907
520652,1372677124
520653,222068089
520654,1946035102
520655,1264094263
520656,1250469903
520657,713218889
520658,1774284711
520659,1910235775
520660,468120207
520661,553079056
520662,1024651994
520663,870833524
520664,1995354380
520665,743035632
520666,994146210
520667,273431017
520668,578078478
520669,1084396745
520670,178611316
520671,879274463
520672,807659550
520673,962152570
520674,372872132
520675,1246360546
520676,805766203
520677,1619553126
520678,1336901266
520679,414304281
520680,626360063
520681,720832080
520682,38024023
520683,924747853
520684,725134231
520685,1528857458
520686,1127070826
520687,1857667955
520688,2084495720
520689,1839904867
520690,1724947338
520691,454843946
520692,346025132
520693,1599166253
520694,1378597111
520695,1675864246
520696,1209126156
520697,893879687
520698,2023388771
520699,325160079
520700,461095356
520701,1661247515
520702,939207948
520703,672559436
520704,843237060
520705,535723576
520706,2106516442
520707,769304261
520708,1554162262
520709,1407520659
520710,1817466097
520711,2002781958
520712,438432400
520713,1379999266
520714,1859110287
520715,1517992028
520716,1388553451
520717,771586040
520718,251906965
520719,1084588384
520720,1420863821
520721,1714644313
520722,1251685932
520723,1784831082
520724,1218116528
520725,598966797
520726,1866096561
520727,1988138415
520728,1522495730
520729,1813287071
520730,318513003
520731,96671520
520732,925517650
520733,286357732
520734,63084240
520735,1512809430
520736,1022598446
520737,1396612877
520738,1777544477
520739,25475563
520740,306213746
520741,1720356871
520742,337504358
520743,757442564
520744,624946535
520745,1086908602
520746,78827437
520747,1606073110
520748,320918028
520749,858267424
520750,554337801
520751,866864838
520752,1768776545
520753,940312427
520754,1349800110
520755,1695015469
520756,1717417676
520757,848467166
520758,1367512185
520759,1339549180
520760,526625723
520761,14147324
520762,417721952
520763,622478591
520764,1922199931
520765,2030363278
520766,1434021954
520767,733965058
520768,331660863
520769,2080990423
520770,710622075
520771,687360966
520772,1467125892
520773,1382336086
520774,547397883
520775,441522481
520776,2059067046
520777,47800632
520778,1697782926
520779,1423283133
520780,169098384
520781,2034137761
520782,353804600
520783,1785112599
520784,1430542600
520785,1691925158
520786,287883227
520787,929441501
520788,1457457589
520789,880920133
520790,736949670
520791,757726056
520792,937486962
520793,873127937
520794,432964607
520795,925373440
520796,1327255496
520797,1897928377
520798,383552547
520799,1820647050
520800,1092985652
520801,1383807754
520802,239434737
520803,356178354
520804,1425976724
520805,771414834
520806,829384042
520807,1393289964
520808,347404364
520809,1745523890
520810,1729750770
520811,1927136918
520812,1060416996
520813,577259606
520814,559710752
520815,1338837565
520816,606454789
520817,1580926713
520818,636847762
520819,1849226021
520820,426979063
520821,1531674761
520822,1669467484
520823,606309491
520824,1631414614
520825,1778193994
520826,1998416529
520827,1656715553
520828,1531273477
520829,592744833
520830,1054061005
520831,1514114888
520832,1519971398
520833,1802940240
520834,194560438
520835,717100472
520836,1832737736
520837,320718950
520838,810179310
520839,1661792312
520840,449177174
520841,1140613936
520842,1698014168
520843,1691193694
520844,600724012
520845,131011995
520846,541546560
520847,1788286337
520848,924454883
520849,1405889533
520850,1867354153
520851,200525032
520852,2023499591
520853,1949284207
520854,1733706847
520855,2091976147
520856,2137872784
520857,533917617
520858,100943621
520859,454406588
520860,131485675
520861,1465772718
520862,2031166648
520863,1356390892
520864,1521435446
520865,1370272434
520866,1868124129
520867,641158287
520868,105879943
520869,1189981991
520870,432714492
520871,1748941841
520872,2134227802
520873,1346186635
520874,111317646
520875,1920561577
520876,727746410
520877,1150129747
520878,2025464185
520879,1499607084
520880,443645368
520881,434072297
520882,1472382387
520883,369054651
520884,94760296
520885,1957893302
520886,18248433
520887,1584966589
520888,666565189
520889,1868214279
520890,20458682
520891,461178106
520892,1950077239
520893,201986918
520894,1009808624
520895,706083917
520896,167727621
520897,1428385465
520898,1903908218
520899,757918153
520900,967296839
520901,1451770462
520902,1106237447
520903,321940516
520904,945572518
520905,659556386
520906,65773632
520907,710018747
520908,1802853411
520909,1626881131
520910,484905120
520911,608186004
520912,1936766906
520913,1923467900
520914,1850207728
520915,773513792
520916,327974717
520917,953435840
520918,930909639
520919,1240085309
520920,1581420519
520921,607540017
520922,1289606321
520923,372131931
520924,922450655
520925,933481005
520926,775374315
520927,1030689649
520928,535756583
520929,1038783379
520930,2018741717
520931,1043562129
520932,1426720034
520933,1576822131
520934,1707262683
520935,1497962997
520936,1940939079
520937,1321519510
520938,1290292553
520939,1915927171
520940,1066083387
520941,199299056
520942,1125451594
520943,1151263772
520944,602794370
520945,431535010
520946,1498223343
520947,1423883952
520948,1447410175
520949,661223840
520950,1071995833
520951,1286067679
520952,870025381
520953,1823063171
520954,1047896426
520955,1079673857
520956,1130683361
520957,1111664770
520958,241862744
520959,456536192
520960,1002675293
520961,1864716641
520962,962954794
520963,1010944780
520964,778857844
520965,194006885
520966,1652741559
520967,1218479405
520968,1927920741
520969,579765337
520970,771167156
520971,666824784
520972,1222875773
520973,1048489333
520974,1395808653
520975,269055374
520976,1592156687
520977,1660397367
520978,647185902
520979,200720179
520980,808602578
520981,583975072
520982,968304100
520983,686611559
520984,857392251
520985,1143495394
520986,390215060
520987,1105611149
520988,2137759379
520989,2049965248
520990,2086961324
520991,2058572091
520992,791021373
520993,1786948127
520994,1574734353
520995,337184403
520996,1370393937
520997,1775974588
520998,780316630
520999,1717725368
521000,1637100958
521001,1833180466
521002,895979283
521003,405694955
521004,2118488645
521005,1452575821
521006,1942362692
521007,222343028
521008,1081599319
521009,1296655207
521010,1352646162
521011,694138513
521012,1328415941
521013,807603728
521014,1447443873
521015,1800061444
521016,1020092707
521017,1237712540
521018,818577495
521019,1972923936
521020,944926382
521021,1694420078
521022,1886512170
521023,1555478825
521024,1574769055
521025,1441948198
521026,358492448
521027,149533662
521028,898995580
521029,1998862214
521030,1505923670
521031,583898410
521032,15120564
521033,1137783840
521034,535394871
521035,1032703767
521036,2110825511
521037,2028561356
521038,1287085373
521039,570453408
521040,584548824
521041,1852494196
521042,170680469
521043,1832780173
521044,1165451609
521045,853418229
521046,1376323563
521047,1634741668
521048,876598916
521049,568898653
521050,1008238886
521051,905425565
521052,152829790
521053,16755732
521054,1475661783
521055,1622433287
521056,923189667
521057,755960620
521058,967136047
521059,184434657
521060,102189277
521061,934439503
521062,1470116767
521063,562399819
521064,702196785
521065,256949571
521066,219627286
521067,725907795
521068,1951919434
521069,748892350
521070,436292850
521071,423721699
521072,1279733605
521073,604289966
521074,657359102
521075,612725071
521076,1838452709
521077,2140676138
521078,1415690827
521079,763932056
521080,892180434
521081,789997529
521082,1661143322
521083,304942180
521084,1186178510
521085,90882909
521086,1187519548
521087,2064809033
521088,797154707
521089,331535161
521090,2110442500
521091,1299914017
521092,513664707
521093,1851662184
521094,1097000360
521095,2106938400
521096,1888066161
521097,974165297
521098,1694489500
521099,1548387155
521100,1856672679
521101,2042659561
521102,476759935
521103,294053164
521104,148557977
521105,805567712
521106,1944626136
521107,1546282345
521108,702137521
521109,1664771562
521110,1628388174
521111,264261436
521112,1994979413
521113,87219211
521114,194499052
521115,1956751245
521116,1922704998
521117,1760292021
521118,1630561360
521119,1036613331
521120,1539550434
521121,1078018056
521122,771538210
521123,2064338670
521124,1836272225
521125,1472447807
521126,1755824555
521127,540665417
521128,737742674
521129,139188856
521130,965657917
521131,333294207
521132,1013747439
521133,2058395492
521134,1420224663
521135,228557943
521136,1868922430
521137,686017497
521138,1793154928
521139,1709283150
521140,3309173
521141,1816392317
521142,1351586184
521143,1967030198
521144,1262505833
521145,1229584598
521146,799057170
521147,1415428078
521148,1962065799
521149,1309276257
521150,1531221922
521151,1896126606
521152,723619059
521153,290973555
521154,498369471
521155,1194506611
521156,1726488935
521157,34363115
521158,1634332355
521159,1175130024
521160,1984665678
521161,807327874
521162,1573068021
521163,1569940575
521164,903013486
521165,396096785
521166,1762086837
521167,2129063549
521168,1297386633
521169,637985092
521170,1348583961
521171,1409438024
521172,884236990
521173,1968337797
521174,1460866564
521175,1726346840
521176,480331602
521177,1680823038
521178,1336682671
521179,1537014286
521180,1969967372
521181,947135774
521182,2147272688
521183,25199753
521184,936425642
521185,2125625973
521186,854217485
521187,440580271
521188,678216445
521189,1275087381
521190,1770935901
521191,157852333
521192,1492759048
521193,2092783689
521194,1001174883
521195,875401412
521196,983485460
521197,1313468004
521198,39233755
521199,1803243727
521200,233556340
521201,247773525
521202,1925846547
521203,1235620112
521204,2119300709
521205,609349495
521206,671091227
521207,175826201
521208,2006278263
521209,1171258590
521210,470369814
521211,1172463691
521212,1678443294
521213,923247125
521214,675681355
521215,908429987
521216,1296006564
521217,2083780304
521218,230601517
521219,105645016
521220,1436704066
521221,331107057
521222,573539594
521223,1509296274
521224,995027642
521225,290763960
521226,1032420711
521227,1382360546
521228,666180354
521229,2004940626
521230,1648914379
521231,2061637232
521232,1519659542
521233,1304050237
521234,9992973
521235,715411172
521236,1243982106
521237,1072426395
521238,408696666
521239,1723568353
521240,1714384881
521241,66700976
521242,837098551
521243,2108422158
521244,577020684
521245,183447534
521246,2127980285
521247,2135202985
521248,1899632890
521249,628968048
521250,1766519752
521251,663848519
521252,1058795985
521253,722251834
521254,49481356
521255,174410638
521256,260006440
521257,136077357
521258,1929401905
521259,1305665865
521260,1287617120
521261,757085195
521262,2139624276
521263,561239047
521264,2125034094
521265,1195169416
521266,1496049113
521267,1456356431
521268,1693717064
521269,1913360981
521270,2431858
521271,1948369898
521272,1652135058
521273,1176247416
521274,1208616166
521275,1696649483
521276,1581710972
521277,2021647151
521278,108700712
521279,1739784608
521280,1126423356
521281,929452205
521282,1734993653
521283,717032843
521284,1750341500
521285,1957757314
521286,1871858348
521287,1279096909
521288,1069769561
521289,650951047
521290,1389954438
521291,442925757
521292,953420918
521293,570989289
521294,1342975726
521295,1259266961
521296,119825318
521297,470233593
521298,1628452813
521299,1249601007
521300,1648930459
521301,2060348176
521302,121932304
521303,1861633290
521304,257812570
521305,365668890
521306,1617923123
521307,1921902009
521308,1247211353
521309,645528714
521310,1698294480
521311,478629946
521312,979974602
521313,575268978
521314,783962216
521315,1841518120
521316,1418112904
521317,1429894209
521318,1690145031
521319,1811211251
521320,1213812802
521321,860172881
521322,542925440
521323,1674590417
521324,615249363
521325,1559833510
521326,218650458
521327,485404253
521328,1623579228
521329,1769297564
521330,1562354979
521331,183302000
521332,1579273683
521333,1255704927
521334,1374950017
521335,806513374
521336,1637589832
521337,148798129
521338,44809896
521339,1860193767
521340,1453824937
521341,1477602105
521342,2014329247
521343,705597208
521344,1567947842
521345,760740158
521346,241366244
521347,845063767
521348,446994694
521349,1093735133
521350,1551315782
521351,1081773478
521352,940300008
521353,798005072
521354,1146005332
521355,2110207401
521356,767497774
521357,1534078324
521358,1638187358
521359,1800627266
521360,30729786
521361,1448840648
521362,656834427
521363,1175295103
521364,1822041130
521365,1907617160
521366,1250334960
521367,340424489
521368,268799984
521369,1316227332
521370,999977959
521371,1713533519
521372,837166051
521373,735799858
521374,95111811
521375,1878065500
521376,611204020
521377,1883242081
521378,690464662
521379,1248232532
521380,1769959676
521381,14682237
521382,1031716655
521383,1135328392
521384,164377892
521385,915922015
521386,334623379
521387,1881485514
521388,1012923732
521389,2142843865
521390,1321736006
521391,955669882
521392,968101945
521393,704536622
521394,1551770767
521395,648530212
521396,688175169
521397,1284577148
521398,2080879421
521399,1412398239
521400,1913795408
521401,35521940
521402,1169318930
521403,1515058387
521404,582001310
521405,1789379459
521406,572014952
521407,440706648
521408,466157668
521409,1417653037
521410,1217964910
521411,1639370425
521412,79168171
521413,796468613
521414,1202131053
521415,24238230
521416,288763482
521417,1894457377
521418,152667313
521419,1231263207
521420,163698069
521421,489176142
521422,1731082493
521423,2080147
521424,1886195675
521425,199945444
521426,1350520493
521427,1824656384
521428,2014845226
521429,1204633390
521430,1439448929
521431,1074233517
521432,1063618847
521433,982508324
521434,886594037
521435,506640100
521436,442650753
521437,2132580150
521438,2065560227
521439,555306506
521440,63152380
521441,1967603208
521442,303650335
521443,1009023461
521444,1208836628
521445,1587421475
521446,1433829948
521447,1208676120
521448,227355597
521449,526522130
521450,1796380426
521451,295716139
521452,866078084
521453,2141350500
521454,340143427
521455,825259447
521456,195794640
521457,998480935
521458,1663912505
521459,291834380
521460,841381542
521461,2091303309
521462,1433338540
521463,1990315336
521464,423584848
521465,502091257
521466,2004902089
521467,1048390345
521468,1635703309
521469,235562280
521470,2026239901
521471,843336144
521472,1720594473
521473,2004610256
521474,987744170
521475,458824829
521476,1278236443
521477,559415577
521478,444646324
521479,261286186
521480,1000566716
521481,1858309589
521482,1637507750
521483,1406511007
521484,682997511
521485,1646817668
521486,1174675769
521487,295980862
521488,1315149673
521489,896386024
521490,1444366879
521491,297179177
521492,1440037771
521493,1596689
521494,1489798215
521495,2019620047
521496,84665518
521497,846235459
521498,929841937
521499,1629130381
521500,1999977121
521501,451455951
521502,2074446840
521503,1337885588
521504,1300800522
521505,1740812059
521506,681896681
521507,48046889
521508,341095747
521509,868011177
521510,1324372652
521511,664280903
521512,2137833129
521513,2064941351
521514,324366270
521515,1766474185
521516,773377947
521517,293792257
521518,874891874
521519,2056027797
521520,1158095389
521521,1697066806
521522,1089861098
521523,657920833
521524,1214391855
521525,960218416
521526,1869491376
521527,708950962
521528,592104021
521529,1121595793
521530,848572317
521531,1049105338
521532,1390629718
521533,1612295384
521534,1083270921
521535,389425180
521536,898865311
521537,1890834345
521538,694971719
521539,1458989182
521540,132042190
521541,57897839
521542,2081320046
521543,719413176
521544,371783316
521545,101879038
521546,974251589
521547,540042408
521548,1085010782
521549,1939325605
521550,1405439198
521551,1476786959
521552,1928196469
521553,757107646
521554,1185657027
521555,602795182
521556,101459218
521557,1288933655
521558,1467240386
521559,1815513455
521560,557892621
521561,1215840012
521562,812014451
521563,988920751
521564,630511252
521565,501016016
521566,810125337
521567,1451470904
521568,557017587
521569,425842126
521570,626355936
521571,954473252
521572,1294721927
521573,1464111130
521574,1173539120
521575,1852268998
521576,1884110846
521577,333589281
521578,605802629
521579,1401746447
521580,831884530
521581,979291386
521582,698855671
521583,1657139048
521584,1265501194
521585,1891018060
521586,1880707019
521587,1808889638
521588,1524453233
521589,2109774202
521590,1004807108
521591,1557682475
521592,925315695
521593,2046167744
521594,619498677
521595,527740358
521596,1368776202
521597,190116254
521598,1129531002
521599,458759952
521600,1452460742
521601,484685285
521602,2123064164
521603,1159888318
521604,1075885647
521605,935483216
521606,16819681
521607,330951355
521608,2140079102
521609,898112850
521610,220250387
521611,2089988878
521612,535464717
521613,5842867
521614,1562415973
521615,703232813
521616,342312889
521617,1698657401
521618,537818209
521619,995980704
521620,975902189
521621,821597927
521622,1087845920
521623,644024922
521624,506554713
521625,587535894
521626,1984791303
521627,1584713549
521628,2145242368
521629,751208361
521630,1343358274
521631,1038810560
521632,284866670
521633,1167021784
521634,1398941383
521635,1587575794
521636,1412257720
521637,312344671
521638,1347350257
521639,1824555197
521640,386746214
521641,1910016689
521642,1394879760
521643,1870033162
521644,1623808877
521645,826437881
521646,690272017
521647,1669465823
521648,1675967936
521649,1991141414
521650,1042316528
521651,1236684643
521652,610587667
521653,1257230060
521654,2050785967
521655,1986454566
521656,1120950448
521657,1463260734
521658,2117773762
521659,1315065353
521660,859515872
521661,2006014657
521662,1984347222
521663,1994430860
521664,1009842904
521665,494632514
521666,948578087
521667,2087075581
521668,954203749
521669,751194185
521670,1546069107
521671,680287781
521672,1580096840
521673,99742315
521674,66696574
521675,584316713
521676,959947709
521677,1372639787
521678,321606752
521679,1605911915
521680,731538166
521681,682526428
521682,1575403355
521683,836046343
521684,146719146
521685,1282309106
521686,1209799220
521687,1321092870
521688,569557755
521689,232609209
521690,1482180544
521691,1775378399
521692,234285532
521693,731308256
521694,1530635399
521695,174636758
521696,1115178363
521697,1366521036
521698,577587184
521699,1385562913
521700,564817526
521701,1646758533
521702,1035208929
521703,853204890
521704,834584968
521705,860314321
521706,2096500114
521707,1148845347
521708,1822364173
521709,1168505364
521710,960706900
521711,919433643
521712,2104764183
521713,221050624
521714,1889619092
521715,1151694150
521716,982866323
521717,1664493284
521718,1625480195
521719,420753375
521720,870200429
521721,1134458863
521722,217795543
521723,103973825
521724,268093092
521725,2079321735
521726,961838501
521727,157547691
521728,623151768
521729,2070123729
521730,217892442
521731,1956244067
521732,188716538
521733,1778874073
521734,355735913
521735,648514227
521736,1866518482
521737,1516669832
521738,1715424048
521739,2119944050
521740,1012740163
521741,1003720590
521742,1798725058
521743,28589806
521744,842985295
521745,913371598
521746,811387922
521747,956018176
521748,939097060
521749,1101129505
521750,1284296412
521751,635248166
521752,994697791
521753,1477642346
521754,1535137474
521755,1662576625
521756,353198782
521757,846670155
521758,994309815
521759,2087495580
521760,774269087
521761,1037619433
521762,1602513650
521763,1202325503
521764,85598102
521765,64721255
521766,122112696
521767,230096412
521768,55175520
521769,1758724281
521770,241634339
521771,1181016766
521772,647237899
521773,743464686
521774,198347319
521775,1247211356
521776,480064927
521777,1703677306
521778,712836871
521779,440763235
521780,461403846
521781,1652820336
521782,38802070
521783,1125833924
521784,514920500
521785,1683066363
521786,1622121100
521787,1033575708
521788,605420095
521789,36375728
521790,898627295
521791,99341864
521792,1214918444
521793,1038297695
521794,2133839527
521795,70121171
521796,1623636656
521797,1068247531
521798,1418236148
521799,796229589
521800,1865648495
521801,1980581603
521802,2094893117
521803,450869230
521804,1949667736
521805,1377819
521806,46782687
521807,832474968
521808,1914325969
521809,1506790464
521810,993423748
521811,2017102654
521812,174343090
521813,1890667916
521814,1474302021
521815,1737835578
521816,1651165500
521817,1048117527
521818,1202402873
521819,1282910636
521820,526648002
521821,1704464067
521822,1333342037
521823,751342652
521824,1449225656
521825,1789095124
521826,2139186166
521827,924627657
521828,206254877
521829,1605998219
521830,1361310235
521831,2135001619
521832,593939511
521833,1674570293
521834,499221958
521835,2022822345
521836,1845413291
521837,397170358
521838,1983066002
521839,463447471
521840,512951046
521841,633102141
521842,934636555
521843,762577204
521844,527664339
521845,256278006
521846,1363520399
521847,1043385039
521848,370983851
521849,1410112868
521850,634005962
521851,1022349273
521852,1830343693
521853,626354595
521854,994682785
521855,1975365869
521856,645929987
521857,711208532
521858,1385501748
521859,1704270347
521860,1308713942
521861,32362712
521862,1148138732
521863,1954084405
521864,1075797908
521865,1852584217
521866,524507482
521867,665900517
521868,1603682158
521869,553415522
521870,2017384042
521871,2120666704
521872,1998741635
521873,1160340562
521874,1516085369
521875,603417494
521876,1952395931
521877,1303441524
521878,2052808467
521879,229800947
521880,1744460571
521881,1548030682
521882,278089776
521883,189956293
521884,791254376
521885,164883069
521886,1803035225
521887,1434721264
521888,464849221
521889,1566366008
521890,142542271
521891,250244327
521892,417135464
521893,1844202062
521894,1564815771
521895,1417736329
521896,567339575
521897,1332307150
521898,1882960201
521899,159557140
521900,1946664462
521901,123076494
521902,1673455704
521903,636136492
521904,2075618700
521905,1745071238
521906,1120741807
521907,904236921
521908,848689477
521909,1851806906
521910,519511217
521911,1232659563
521912,1998269110
521913,1789921500
521914,1682507852
521915,1580081540
521916,1516142888
521917,726778388
521918,1185026725
521919,1455867877
521920,2147063502
521921,921492665
521922,657139957
521923,40498188
521924,1269043648
521925,1916284141
521926,247196956
521927,1635144007
521928,1144850180
521929,676680261
521930,223893954
521931,1677555796
521932,566203238
521933,536187357
521934,759442740
521935,1742353660
521936,1856514462
521937,657726414
521938,1661732210
521939,726739386
521940,626031498
521941,658765078
521942,1503939153
521943,655648313
521944,901665727
521945,2058244236
521946,189452612
521947,1924743510
521948,730528970
521949,2003186287
521950,683825395
521951,1842444168
521952,1410680644
521953,26730110
521954,1225130628
521955,445133844
521956,1788842768
521957,1541407330
521958,769570226
521959,883343705
521960,1419740600
521961,2106797389
521962,1853032296
521963,1923916488
521964,1848112786
521965,2012253062
521966,1720646440
521967,2017850062
521968,649695924
521969,1979738925
521970,1342954027
521971,1380501048
521972,1422947728
521973,333710055
521974,329408558
521975,474159903
521976,1561697398
521977,1437263551
521978,681912732
521979,1451951605
521980,1563983442
521981,1029994753
521982,702368777
521983,465767790
521984,1823785429
521985,1271743882
521986,1005444342
521987,924411809
521988,1683413834
521989,235731944
521990,215273212
521991,1899554015
521992,1294911851
521993,304708664
521994,48289213
521995,945398287
521996,1029226291
521997,1059171974
521998,256215743
521999,1244569835
522000,1050507157
522001,1294074808
522002,92429705
522003,553291518
522004,1107105417
522005,561098373
522006,1997166092
522007,635762566
522008,943015350
522009,1077814486
522010,277891473
522011,688923636
522012,1744640054
522013,1065248677
522014,450289609
522015,1059364881
522016,1245978534
522017,1980170298
522018,286283496
522019,915813299
522020,1185011149
522021,271361124
522022,1741470873
522023,761686598
522024,923700438
522025,1114323006
522026,1918610245
522027,481186412
522028,1330334999
522029,97272157
522030,1617234555
522031,865256918
522032,2115072602
522033,1590442995
522034,1012068737
522035,432979843
522036,539515094
522037,1543449871
522038,1356474547
522039,490800749
522040,1252660481
522041,672895222
522042,1011158524
522043,277485283
522044,1120614355
522045,1248414242
522046,1079579473
522047,1381788084
522048,62283267
522049,1025859726
522050,429888029
522051,2062436041
522052,1678295021
522053,92808139
522054,1186753646
522055,1433021569
522056,540952200
522057,602582181
522058,1862016565
522059,686852746
522060,1344212641
522061,917628471
522062,2126359898
522063,907290708
522064,28674069
522065,435338972
522066,1327608835
522067,1830004146
522068,472585370
522069,91050272
522070,1851354210
522071,376263049
522072,1633439674
522073,2044264938
522074,111563982
522075,118633593
522076,606648343
522077,1977807050
522078,1241686933
522079,374438348
522080,1295574543
522081,328814568
522082,200824876
522083,1443895768
522084,1711928792
522085,832462178
522086,844577242
522087,1999212695
522088,1886827832
522089,2142317109
522090,1217727122
522091,1853683713
522092,1901705446
522093,1296680505
522094,451325974
522095,1914905003
522096,1122261786
522097,1966320897
522098,400394534
522099,818531463
522100,213275816
522101,681421145
522102,1208747076
522103,557763652
522104,193641057
522105,1306393499
522106,1582253116
522107,1764167996
522108,125685412
522109,342122808
522110,864557358
522111,693550548
522112,1312743534
522113,1524039794
522114,579778072
522115,1197563347
522116,1907282998
522117,1049645810
522118,18742508
522119,1284077589
522120,661767022
522121,1513571486
522122,2108292391
522123,969214873
522124,319744869
522125,108639176
522126,1653657807
522127,781526701
522128,424595201
522129,1141629821
522130,1108232614
522131,651070555
522132,958794914
522133,353836522
522134,1936261632
522135,781993996
522136,1304210061
522137,705882543
522138,137638348
522139,726024001
522140,1920688154
522141,140969507
522142,2135310137
522143,803435465
522144,1332313282
522145,2089183279
522146,222449422
522147,1102614184
522148,2140198799
522149,716536603
522150,1473117208
522151,823945595
522152,1912833439
522153,1447525029
522154,856116096
522155,1315195284
522156,1619786380
522157,1711210616
522158,75965994
522159,1083967220
522160,1502636762
522161,1731840874
522162,982766872
522163,1798936564
522164,1833501179
522165,788398743
522166,337672615
522167,2112341932
522168,1249431794
522169,1714382797
522170,474909591
522171,1161423713
522172,703476019
522173,1985141317
522174,703496466
522175,1144883186
522176,1642885321
522177,1225929412
522178,949745
522179,890550399
522180,692213622
522181,1510843277
522182,1133234313
522183,1140690695
522184,51843551
522185,111347228
522186,1030258766
522187,2062495328
522188,406635660
522189,1491460728
522190,613658555
522191,1344181844
522192,1538567892
522193,1546385969
522194,434860055
522195,385709693
522196,797266212
522197,817501735
522198,1435842726
522199,325292487
522200,1978714679
522201,1887478813
522202,728882335
522203,1944212791
522204,1975081821
522205,860804199
522206,322012189
522207,139002341
522208,1567130187
522209,727655890
522210,2084872247
522211,2043255572
522212,1319209613
522213,675999423
522214,1558792170
522215,1076255778
522216,1895236385
522217,1342636431
522218,67433509
522219,542574636
522220,1950759617
522221,1005719773
522222,1940845055
522223,1970390561
522224,1334444162
522225,1042490284
522226,319013346
522227,1943343609
522228,1936594813
522229,771491618
522230,1597272533
522231,257557310
522232,1870759031
522233,1266526148
522234,1546959880
522235,2069374294
522236,1460729913
522237,1026893349
522238,965065923
522239,813511162
522240,743254958
522241,341315757
522242,1800104269
522243,1272732678
522244,631067394
522245,316267613
522246,1365298130
522247,193039913
522248,124587825
522249,876687903
522250,652452625
522251,609320224
522252,1466214066
522253,792670287
522254,872815150
522255,1874931279
522256,2123478377
522257,272380587
522258,525418949
522259,2119181756
522260,1461250259
522261,1935490408
522262,1408023776
522263,1064962208
522264,2048658013
522265,992687316
522266,1419061121
522267,2101657575
522268,27915997
522269,569908663
522270,2018939108
522271,2073601181
522272,1591261734
522273,1312714641
522274,1415419837
522275,1999275235
522276,1651208158
522277,985878345
522278,770002065
522279,587370038
522280,455819741
522281,1139807531
522282,2014758233
522283,274603188
522284,1644492999
522285,179962307
522286,965918419
522287,1148762190
522288,1171623773
522289,2014536728
522290,552160234
522291,2061775198
522292,1251768220
522293,2091807139
522294,379255810
522295,461187088
522296,2062191553
522297,456849553
522298,690737327
522299,1963290045
522300,1279850324
522301,475107381
522302,1408202249
522303,571335943
522304,1514906671
522305,673802159
522306,979721666
522307,983681130
522308,205240805
522309,378435449
522310,658854627
522311,1784989763
522312,255958360
522313,1578538527
522314,380035985
522315,1180271772
522316,551712820
522317,2136746122
