,data_value
51554,444061826
51555,917293387
51556,1036862320
51557,1111638600
51558,1185994921
51559,1231682673
51560,106515743
51561,99928897
51562,2023351070
51563,2000103189
51564,933458679
51565,901855323
51566,1358374865
51567,58128228
51568,1068748250
51569,1596092859
51570,484796977
51571,1478927723
51572,772590414
51573,2037323073
51574,1016647629
51575,31346944
51576,4607609
51577,1202693265
51578,204261909
51579,376542886
51580,660172437
51581,925983978
51582,1516708807
51583,1160252726
51584,1537510141
51585,1855928722
51586,2108405310
51587,2964839
51588,840506720
51589,1884854114
51590,23539955
51591,1575079461
51592,1932468657
51593,1521645888
51594,291965033
51595,1506180677
51596,1217328949
51597,795383617
51598,2088573313
51599,236883498
51600,1526033397
51601,1742874287
51602,1108122767
51603,1820575611
51604,1657676173
51605,1096566530
51606,1970873228
51607,398768896
51608,271692188
51609,1248657916
51610,890303071
51611,67674966
51612,2054432594
51613,540506233
51614,1875502732
51615,729114343
51616,1113168717
51617,428325216
51618,1787206830
51619,769525588
51620,1424030298
51621,1766451769
51622,85267565
51623,1279885367
51624,975215313
51625,651762980
51626,828764658
51627,1730335537
51628,1989706119
51629,1095678839
51630,894767822
51631,1946683253
51632,1058825543
51633,174258751
51634,1546216813
51635,608151275
51636,1670675235
51637,927150881
51638,361908356
51639,1566546415
51640,657794692
51641,503266829
51642,1461246004
51643,337175288
51644,1860998391
51645,1063529108
51646,688707445
51647,1828968371
51648,1040195041
51649,543843950
51650,1913837085
51651,1110862863
51652,1911791410
51653,79215238
51654,372370317
51655,1707585808
51656,196678655
51657,2038324769
51658,1415938642
51659,1970715467
51660,269685837
51661,1464743024
51662,948790233
51663,1242222598
51664,650120761
51665,1606658553
51666,1384214086
51667,981190942
51668,975812528
51669,763564271
51670,598304657
51671,1885619592
51672,149096911
51673,334752339
51674,888957837
51675,1983746704
51676,2014658260
51677,313240503
51678,385424474
51679,1339150515
51680,1671528439
51681,1120589853
51682,2004031030
51683,1256298785
51684,1998783758
51685,1641975314
51686,681514751
51687,1775874693
51688,1221968447
51689,1792780689
51690,1190792186
51691,261097874
51692,120606417
51693,1695582332
51694,607392799
51695,589916467
51696,822873027
51697,869076497
51698,1512097739
51699,68894841
51700,18440961
51701,168649723
51702,245808293
51703,1714737417
51704,340804041
51705,79375448
51706,813896116
51707,685808427
51708,962357818
51709,993482873
51710,1611670519
51711,376314614
51712,1600371850
51713,1095940030
51714,842028618
51715,1291817968
51716,198278015
51717,1634152273
51718,2000651157
51719,641655723
51720,1831820376
51721,1555288798
51722,1854409204
51723,1164882170
51724,26629185
51725,1520835279
51726,2012536839
51727,1461843704
51728,1801167221
51729,1752819796
51730,630510656
51731,66360448
51732,1542170434
51733,58955475
51734,1832606639
51735,130928625
51736,337741856
51737,1922595002
51738,916291683
51739,920700368
51740,482969115
51741,2047795382
51742,291742894
51743,1107940369
51744,525200611
51745,1365935340
51746,1951150241
51747,1767511178
51748,64577052
51749,1569898887
51750,1447870964
51751,1528172775
51752,1398294327
51753,1380192013
51754,779228803
51755,992221180
51756,1563787144
51757,1551701399
51758,779874894
51759,52331261
51760,184657047
51761,1813556842
51762,1223131839
51763,160056637
51764,358409032
51765,274485957
51766,1442236921
51767,667430349
51768,842578764
51769,2139974865
51770,877600795
51771,1473780994
51772,788628689
51773,1971260416
51774,1761855030
51775,1521316487
51776,174195698
51777,706420660
51778,1263561330
51779,75152151
51780,1025295204
51781,489776207
51782,219781635
51783,900902274
51784,2113828477
51785,129635054
51786,1253535315
51787,337207793
51788,2047416657
51789,1812485471
51790,900368745
51791,422459114
51792,2085109729
51793,1288900159
51794,2036378777
51795,1708320894
51796,1613446772
51797,352380279
51798,1999452546
51799,2098058156
51800,943694230
51801,344985262
51802,1544809391
51803,137215071
51804,408919182
51805,1083120084
51806,84086437
51807,1071022878
51808,1081580612
51809,35376115
51810,1763167357
51811,578007421
51812,291106292
51813,720643780
51814,659124067
51815,1384784046
51816,1370364082
51817,1893671497
51818,334351155
51819,1588289316
51820,389664283
51821,665587758
51822,1505292421
51823,155046580
51824,1541962411
51825,614373738
51826,2042564090
51827,1953788614
51828,1877241434
51829,737455368
51830,597486401
51831,972479981
51832,345877502
51833,682997909
51834,926025667
51835,1064671581
51836,1400316686
51837,193506696
51838,759471775
51839,534729654
51840,126422534
51841,1740327819
51842,836258220
51843,1819418384
51844,693810920
51845,1858165645
51846,815504407
51847,1555267556
51848,1193669748
51849,1312243617
51850,2092281484
51851,379367702
51852,212756118
51853,591721371
51854,757856997
51855,1155776613
51856,1478421004
51857,1670579114
51858,85022777
51859,1130016078
51860,1170304912
51861,1110794161
51862,1822384148
51863,1231892932
51864,1482518059
51865,2081093424
51866,523090365
51867,1906985797
51868,1395191463
51869,205755433
51870,4797792
51871,726302202
51872,1669741891
51873,506770054
51874,1189787019
51875,1032423316
51876,174990179
51877,268631821
51878,1921802751
51879,573883160
51880,1323727297
51881,159325681
51882,539949745
51883,672013687
51884,101450731
51885,454863360
51886,203910000
51887,708730765
51888,1691052333
51889,1219451230
51890,102647097
51891,325895330
51892,1189856777
51893,736259399
51894,1527702136
51895,103820940
51896,1754553423
51897,1916051184
51898,1145221132
51899,908116959
51900,2028991609
51901,1702956704
51902,1333606456
51903,543645896
51904,1672849046
51905,446937205
51906,2109100197
51907,1581398530
51908,593638468
51909,1589110456
51910,1536511860
51911,218846290
51912,770096187
51913,741577005
51914,1547341852
51915,435139331
51916,195419670
51917,859159247
51918,876572694
51919,1644571416
51920,1454139033
51921,436191455
51922,810514882
51923,1496906434
51924,1809831152
51925,1674411999
51926,520059402
51927,1640466630
51928,1118974333
51929,1608149091
51930,1969595321
51931,1362745383
51932,1124002627
51933,327833022
51934,2081486225
51935,78671652
51936,1851156329
51937,517020824
51938,654462390
51939,355893980
51940,271560875
51941,1495697985
51942,42545055
51943,70131598
51944,1126481651
51945,347231477
51946,1513509729
51947,563868851
51948,2067888200
51949,1794780822
51950,515357707
51951,1651395453
51952,1404880955
51953,1427938349
51954,865498457
51955,200949797
51956,1172671274
51957,136188684
51958,1199241940
51959,846499058
51960,620488338
51961,2021947294
51962,2074085672
51963,1498974442
51964,1687025773
51965,1501784959
51966,185505482
51967,1507742866
51968,1025719676
51969,1191123771
51970,540035612
51971,13787537
51972,1141489969
51973,1822917451
51974,899116038
51975,1304757529
51976,238703622
51977,287290860
51978,1368902138
51979,343681861
51980,61146078
51981,1421645058
51982,1508396166
51983,1984690785
51984,1352940092
51985,1168131393
51986,1924316517
51987,960015772
51988,1575839767
51989,152247321
51990,999149480
51991,1311462341
51992,635851781
51993,1646468317
51994,1781754444
51995,1869657380
51996,2006504175
51997,2135371942
51998,314478133
51999,324928585
52000,958902196
52001,1862652584
52002,1707129889
52003,747728401
52004,1372828957
52005,2064657793
52006,2086113114
52007,1103797346
52008,142383021
52009,349563028
52010,1563764287
52011,1236445103
52012,525128344
52013,1966999382
52014,1822717338
52015,363542169
52016,779568355
52017,805659278
52018,871499743
52019,1152833500
52020,1293318463
52021,1943859340
52022,113551974
52023,1869717269
52024,661804264
52025,1316243562
52026,1672934739
52027,1291682004
52028,1324101058
52029,119250230
52030,1079613495
52031,1112867478
52032,366785703
52033,2059769319
52034,302092011
52035,1224254479
52036,721832803
52037,1022251689
52038,836476454
52039,194885046
52040,481343116
52041,711435693
52042,447576754
52043,1571693762
52044,2035398630
52045,1157020008
52046,1177730757
52047,1186855559
52048,1915853309
52049,121242679
52050,438284454
52051,1910401854
52052,2044111281
52053,1294318895
52054,2075939420
52055,1411100108
52056,1126691884
52057,751039859
52058,884735058
52059,1920870215
52060,1831182645
52061,396474026
52062,900039127
52063,1397216013
52064,218441708
52065,161541429
52066,1388130825
52067,1183230297
52068,2069862176
52069,1509809886
52070,2005485489
52071,278796416
52072,974326080
52073,619123992
52074,1062218700
52075,200647402
52076,780718035
52077,638249754
52078,874709022
52079,1367858447
52080,626922683
52081,1077628008
52082,1577206481
52083,727158361
52084,1083734033
52085,1539274503
52086,1360968244
52087,1913696622
52088,1098163526
52089,1052967362
52090,103329203
52091,1860908270
52092,894260803
52093,986239368
52094,1019750837
52095,1313972051
52096,130405461
52097,732644424
52098,2040591800
52099,92097389
52100,1502342081
52101,1497064667
52102,234009473
52103,785587263
52104,1585638202
52105,897123838
52106,1216952903
52107,113387245
52108,1907983118
52109,1880030026
52110,1858555021
52111,996335457
52112,945315824
52113,1469953946
52114,921098167
52115,1469255343
52116,1750778045
52117,1468412951
52118,1584746227
52119,2124602682
52120,680420787
52121,1376227486
52122,750597448
52123,799753848
52124,2012287019
52125,2026352778
52126,284609875
52127,256817918
52128,12220412
52129,1275429431
52130,148703635
52131,1680724703
52132,829492135
52133,192149063
52134,1093465629
52135,929203714
52136,1011406237
52137,1877096479
52138,1977308497
52139,1807983623
52140,1530891884
52141,1585173051
52142,916020795
52143,532694229
52144,1922505235
52145,929536681
52146,484348471
52147,1475102246
52148,1356178852
52149,73962611
52150,596912564
52151,1795311175
52152,1766982192
52153,10094325
52154,1792406053
52155,1190208052
52156,1925883538
52157,669510500
52158,394983080
52159,400766798
52160,854940552
52161,501704819
52162,1582508184
52163,456635812
52164,205584815
52165,740031835
52166,416946605
52167,289818121
52168,1649067785
52169,730937069
52170,1130360058
52171,1444386302
52172,2023165664
52173,1669672966
52174,1919723056
52175,403244806
52176,607424177
52177,866539153
52178,1661500761
52179,1868550064
52180,846412039
52181,599800874
52182,1963914510
52183,285477829
52184,1361129888
52185,1374839142
52186,1471705963
52187,1450544852
52188,1331796834
52189,830555966
52190,1654530396
52191,1172774533
52192,324425970
52193,295468439
52194,1081180443
52195,388792838
52196,771313406
52197,1763944562
52198,1934172386
52199,543957573
52200,2146070485
52201,1519375132
52202,1064728633
52203,964298480
52204,1317478796
52205,1656094768
52206,145224634
52207,1490295284
52208,1315231459
52209,344808153
52210,300150234
52211,1498095010
52212,1706576636
52213,1865981206
52214,71733649
52215,210873681
52216,1166858632
52217,1763870549
52218,1656609401
52219,1485911663
52220,919264592
52221,2611561
52222,215610622
52223,301393736
52224,178822642
52225,542472206
52226,393137485
52227,657361012
52228,481093324
52229,1286222089
52230,2100083796
52231,1462245138
52232,130637875
52233,1819145097
52234,807043295
52235,1213439945
52236,1252090550
52237,113676909
52238,1930762675
52239,723028305
52240,1296257016
52241,107165299
52242,1975432365
52243,1865053031
52244,1727450697
52245,1944758240
52246,1795013965
52247,2085639507
52248,1945676385
52249,1931389720
52250,1199823960
52251,1438138507
52252,1364311162
52253,732372491
52254,622345345
52255,111762738
52256,669539621
52257,315624788
52258,845207363
52259,2035984582
52260,965946072
52261,938719484
52262,1484252406
52263,92864331
52264,883513296
52265,2144873541
52266,715332485
52267,553827094
52268,1682746246
52269,863224788
52270,696298888
52271,1695706706
52272,1214688087
52273,1028752337
52274,729754929
52275,697942349
52276,568578029
52277,1157918226
52278,1926974075
52279,2108011035
52280,1114747165
52281,797608987
52282,519913449
52283,164218678
52284,773641776
52285,1545717707
52286,29294120
52287,1265909944
52288,122111248
52289,1970465583
52290,1418994238
52291,20464742
52292,578800525
52293,1126479820
52294,246941769
52295,802397714
52296,839841696
52297,791858888
52298,148247477
52299,692717427
52300,1720377296
52301,1322169006
52302,1611581689
52303,1123088055
52304,358332399
52305,1956925661
52306,1676073072
52307,818694588
52308,1673121797
52309,539462064
52310,2134026199
52311,1329006057
52312,1036118286
52313,1994338922
52314,2146788910
52315,1860559185
52316,1535237024
52317,1872962134
52318,1436427631
52319,847116924
52320,1353434557
52321,1322273099
52322,2033357949
52323,2111603720
52324,2076708875
52325,1132288352
52326,1960814894
52327,1420270478
52328,1308552090
52329,7607430
52330,1193426172
52331,913742500
52332,1689404631
52333,624341492
52334,1564408740
52335,1473280447
52336,1640326194
52337,2101427415
52338,207196548
52339,1117854647
52340,691663482
52341,1271757489
52342,1975664147
52343,2185905
52344,1045110368
52345,769255760
52346,456555092
52347,1558233148
52348,119253760
52349,1806482381
52350,217534461
52351,1203435760
52352,91306354
52353,154436191
52354,1146167691
52355,714986687
52356,361746197
52357,1952459055
52358,1279131090
52359,1858296701
52360,763463940
52361,852110193
52362,1113889633
52363,1472335934
52364,2101593546
52365,749377981
52366,1043311560
52367,1650731935
52368,1529700061
52369,711608859
52370,887090207
52371,1487423663
52372,1701665622
52373,875588808
52374,677208451
52375,1788848970
52376,1464048489
52377,114990958
52378,1655349387
52379,353149611
52380,1871775008
52381,435755795
52382,429246232
52383,2132733572
52384,218260038
52385,825972524
52386,1514579890
52387,1841531874
52388,1918449249
52389,1300790436
52390,1953340406
52391,1199900156
52392,1296851830
52393,674026648
52394,1780015170
52395,1784643654
52396,673104283
52397,417262031
52398,1556982867
52399,1121338003
52400,1609364621
52401,1934075603
52402,787916343
52403,1202507726
52404,708031383
52405,895469943
52406,333282713
52407,1236061878
52408,388268940
52409,1746302485
52410,994297317
52411,149879420
52412,725386682
52413,1399047124
52414,1882751643
52415,1748670233
52416,1784076531
52417,366766082
52418,2106114718
52419,291565676
52420,1009962870
52421,1785151511
52422,118762462
52423,628074746
52424,1125516495
52425,445084576
52426,507005093
52427,1282701883
52428,901468348
52429,912894733
52430,1498031398
52431,855209419
52432,1167820701
52433,736552500
52434,2138939069
52435,1117845290
52436,1770095576
52437,1241097639
52438,297673828
52439,1706324819
52440,1463604401
52441,1632252720
52442,969452377
52443,358170118
52444,1405204545
52445,309215566
52446,1412987619
52447,157589088
52448,2061039911
52449,1248617378
52450,490962948
52451,141964029
52452,1588253803
52453,563633121
52454,902483780
52455,1538960257
52456,1959799038
52457,1120615941
52458,708318046
52459,1951126859
52460,1247228682
52461,316848729
52462,1537221360
52463,1586171247
52464,746199423
52465,301197925
52466,1079117097
52467,1262605833
52468,560042761
52469,1997203512
52470,1053139318
52471,1750752268
52472,228548056
52473,1566056061
52474,1276684428
52475,1954131151
52476,1069801512
52477,1330124903
52478,1211543405
52479,1099554261
52480,1971671956
52481,1405508965
52482,1814531116
52483,1693357133
52484,108583161
52485,2069870340
52486,1334943277
52487,639592791
52488,2114683010
52489,99807933
52490,1063382675
52491,1120012518
52492,777664379
52493,127764091
52494,1441827390
52495,1725384646
52496,420441964
52497,1091462698
52498,115411855
52499,209653067
52500,830311898
52501,1388783330
52502,229292270
52503,2012230303
52504,2034878948
52505,385072467
52506,195432688
52507,829532538
52508,136296709
52509,1653881351
52510,1887124125
52511,1794082154
52512,1085734856
52513,1550818464
52514,1234228684
52515,995782721
52516,361209631
52517,1466373324
52518,837887068
52519,847943500
52520,952772285
52521,1995061260
52522,1450720257
52523,1588415748
52524,1445857180
52525,2062251184
52526,713484880
52527,1062024943
52528,1828910540
52529,584693695
52530,1983239771
52531,164961248
52532,2063558136
52533,940240127
52534,1155539831
52535,2040687155
52536,1712422372
52537,2026720906
52538,794786687
52539,493493108
52540,2012311416
52541,1557563461
52542,922027830
52543,281317318
52544,1349668293
52545,17048905
52546,52267623
52547,1433813307
52548,588313331
52549,1013356406
52550,1418354137
52551,650878501
52552,1190791727
52553,547225121
52554,835814953
52555,1941261411
52556,621610449
52557,777339801
52558,802360846
52559,1738513985
52560,351738859
52561,1933265357
52562,871364121
52563,1040626564
52564,1232264378
52565,320933356
52566,871455261
52567,1803282454
52568,592646566
52569,1319012130
52570,683192756
52571,841345659
52572,625318090
52573,1374315020
52574,1757736125
52575,1051216407
52576,655038382
52577,1716826693
52578,2132071488
52579,493067214
52580,82714277
52581,285494059
52582,1340282115
52583,693889445
52584,681367236
52585,1040032727
52586,291032264
52587,857555083
52588,817830731
52589,910814347
52590,1956685305
52591,749995828
52592,1707785870
52593,1241183248
52594,6757049
52595,104877427
52596,1802412630
52597,1200159913
52598,1934698064
52599,1292147115
52600,14581956
52601,1082040101
52602,1461601669
52603,459009613
52604,416300085
52605,256922686
52606,1943145000
52607,781178130
52608,1253802198
52609,1893803717
52610,2099925094
52611,1099331511
52612,2120746972
52613,1039093543
52614,546116611
52615,1590745877
52616,981966908
52617,1732727558
52618,1177808473
52619,1676027462
52620,1726041534
52621,388201475
52622,1195665499
52623,1545904390
52624,1875039265
52625,1174317377
52626,384652606
52627,1864911948
52628,1842921855
52629,1273287289
52630,565328591
52631,208449707
52632,1366511056
52633,2028761067
52634,518685305
52635,93119387
52636,504255039
52637,1613139814
52638,1280468152
52639,370567908
52640,2110589678
52641,1942114069
52642,922853251
52643,1799094745
52644,102109619
52645,787128500
52646,1533144132
52647,555650152
52648,905739438
52649,1303924065
52650,1104192848
52651,734112503
52652,1874779848
52653,1012245910
52654,676998879
52655,920509638
52656,1071447459
52657,1266590910
52658,1887531632
52659,1514240051
52660,167169908
52661,461492912
52662,1158434395
52663,1900520081
52664,820534899
52665,1907376035
52666,400056995
52667,1033088663
52668,535808488
52669,974791397
52670,415569932
52671,1423947521
52672,202899331
52673,241079422
52674,1841524205
52675,1925713401
52676,1035652132
52677,1402430150
52678,149171543
52679,128272866
52680,1624675991
52681,822922352
52682,467979676
52683,1734656582
52684,1802683353
52685,9828577
52686,1808528088
52687,719235801
52688,81830130
52689,308267869
52690,635065854
52691,247865395
52692,908334534
52693,1062758602
52694,1430624791
52695,1987503972
52696,160989112
52697,387174885
52698,30613734
52699,1087006773
52700,1018054490
52701,1269762555
52702,1827978925
52703,747972336
52704,1441661051
52705,793010015
52706,409513918
52707,1179041002
52708,567302181
52709,2038638816
52710,1032203565
52711,1815180862
52712,1483058976
52713,744586052
52714,624052457
52715,1781435622
52716,975161081
52717,2020394686
52718,1074254119
52719,1961570205
52720,1269093781
52721,943859201
52722,1724773764
52723,2061002025
52724,207578290
52725,101131739
52726,1030652969
52727,773370486
52728,1782992967
52729,57054967
52730,1067259934
52731,1061538750
52732,1877559080
52733,1834681684
52734,1543651341
52735,1637876154
52736,1534105508
52737,5246614
52738,786298040
52739,1864064664
52740,2036707033
52741,1436016331
52742,1645263654
52743,715813090
52744,674835976
52745,1816052590
52746,1168035455
52747,340031194
52748,420284354
52749,1988855751
52750,422236517
52751,780648791
52752,919337152
52753,74036544
52754,466045260
52755,184662588
52756,1435109858
52757,239973045
52758,107078173
52759,321315728
52760,279105220
52761,700561476
52762,1394908468
52763,2133629447
52764,1502115019
52765,358795445
52766,90203625
52767,846872855
52768,1867809475
52769,1338798863
52770,1044536153
52771,327225244
52772,1896155537
52773,1629855373
52774,1997602069
52775,1849885533
52776,2016503820
52777,689159394
52778,782248244
52779,1330326004
52780,1510203979
52781,518419587
52782,2024264550
52783,69204989
52784,1459128449
52785,20056056
52786,2037287502
52787,1203153270
52788,423982230
52789,1741460886
52790,770537573
52791,1945238723
52792,1079873742
52793,1977447383
52794,865421117
52795,1783271293
52796,1508542393
52797,1841218873
52798,2058298734
52799,246922220
52800,1718872996
52801,215585374
52802,1771191570
52803,1101402638
52804,1503676056
52805,674613280
52806,521386889
52807,1441191020
52808,169654476
52809,1219464440
52810,1974539450
52811,1949244227
52812,372475238
52813,283353649
52814,2109150115
52815,1796391221
52816,226774431
52817,1680878753
52818,2117590974
52819,1560849096
52820,853172867
52821,1959935601
52822,1447441857
52823,539606265
52824,1225469793
52825,293658776
52826,440370493
52827,1083703758
52828,182262751
52829,1067338578
52830,536379490
52831,168264554
52832,1650802617
52833,1579986860
52834,1127370630
52835,705109286
52836,1492640650
52837,1777712273
52838,2055185332
52839,1228124822
52840,1976974237
52841,1278530361
52842,510480250
52843,1458157654
52844,919140943
52845,1755812783
52846,194046938
52847,629776290
52848,1041294131
52849,140307610
52850,262297727
52851,731179752
52852,1376870908
52853,910409080
52854,1086545431
52855,1565896642
52856,192515357
52857,89027283
52858,1377107071
52859,320400044
52860,1208789066
52861,1564734199
52862,1253817350
52863,78839038
52864,1933672715
52865,1033025978
52866,2000867113
52867,482480840
52868,1601183274
52869,1159680792
52870,1803569348
52871,663710857
52872,1449072458
52873,380693371
52874,506046073
52875,1433117071
52876,168962536
52877,342990597
52878,1386131526
52879,1134647590
52880,1581446797
52881,1233672611
52882,1982550834
52883,1423598580
52884,2003323457
52885,322807395
52886,2080358765
52887,1995798230
52888,543368144
52889,1731868291
52890,1831578961
52891,1251342685
52892,1727139162
52893,1953249769
52894,1814045488
52895,1392857461
52896,1832977006
52897,1508517700
52898,757166382
52899,402224532
52900,837625533
52901,258695242
52902,1423814452
52903,926589738
52904,1863811978
52905,320269541
52906,204866148
52907,134828394
52908,1736512087
52909,1399709379
52910,1417919225
52911,266650811
52912,1201157643
52913,1474971958
52914,1004410501
52915,829874295
52916,1441639075
52917,875226133
52918,2093281039
52919,1692029395
52920,1533500447
52921,1001332790
52922,414578912
52923,1220594678
52924,707526646
52925,1307255258
52926,1113390391
52927,1516568849
52928,188025928
52929,1182932314
52930,2145023133
52931,108711200
52932,1816516527
52933,798999006
52934,450874830
52935,1867821050
52936,86542621
52937,1408909663
52938,1015256636
52939,1976391044
52940,52207855
52941,1999666686
52942,1391775490
52943,140343895
52944,1151508549
52945,1198855839
52946,1237557476
52947,672686228
52948,835476093
52949,1965936004
52950,2033357837
52951,594062254
52952,1049238827
52953,2061896004
52954,435473569
52955,445637482
52956,1068771055
52957,512404486
52958,1828456888
52959,1123718892
52960,1966390263
52961,281310609
52962,1778435277
52963,501011964
52964,1217392723
52965,426519764
52966,1103957821
52967,141785700
52968,1691040726
52969,162130005
52970,11763870
52971,101475125
52972,350368347
52973,64331374
52974,1975632425
52975,364430514
52976,1856704236
52977,840742862
52978,107946447
52979,464733464
52980,1807047162
52981,196178622
52982,494322826
52983,576846845
52984,1725448072
52985,14999865
52986,1760159830
52987,168512562
52988,1036097549
52989,1525533242
52990,827647639
52991,881855197
52992,1044713090
52993,1652956006
52994,272387713
52995,1575722850
52996,768841461
52997,184556189
52998,2112514649
52999,2107517842
53000,203689734
53001,1907936554
53002,1856521833
53003,827995987
53004,1572033568
53005,28315981
53006,2111799441
53007,1735651887
53008,470927893
53009,1482695595
53010,1280502194
53011,1856093314
53012,592028808
53013,923016611
53014,689071088
53015,1388118269
53016,1357208377
53017,1133534157
53018,234818660
53019,154126453
53020,1649846192
53021,2020985883
53022,1871539161
53023,1787826588
53024,1695185204
53025,354303249
53026,825063140
53027,1381637996
53028,485573480
53029,1717514510
53030,1996759271
53031,898686449
53032,386346435
53033,1550614253
53034,1032310613
53035,647449878
53036,1360969345
53037,1823494539
53038,94535066
53039,2035277857
53040,1061695415
53041,674186736
53042,572338966
53043,1721720777
53044,723004839
53045,229623113
53046,473772640
53047,186306099
53048,1192807689
53049,2056511961
53050,41727547
53051,438307485
53052,203449986
53053,436947816
53054,1722951709
53055,105751954
53056,806182721
53057,1847364058
53058,465591370
53059,974976288
53060,1736324966
53061,1188443925
53062,956174285
53063,1205757391
53064,386497897
53065,1540081089
53066,504791045
53067,642582717
53068,1509372631
53069,881034767
53070,1612167843
53071,500138715
53072,1951611197
53073,626192154
53074,1987361461
53075,1634562215
53076,1540919554
53077,1238545114
53078,1870370485
53079,1889137040
53080,213526230
53081,932872675
53082,1246897292
53083,4241829
53084,1673835019
53085,817542235
53086,1153054545
53087,692717295
53088,1682376952
53089,1560631452
53090,1722413954
53091,327037465
53092,1203112597
53093,1308352787
53094,1593245638
53095,136194049
53096,1961759406
53097,1316412660
53098,498302408
53099,904048560
53100,2007767209
53101,1891642639
53102,691834380
53103,1961877012
53104,1165843969
53105,1092896045
53106,256690695
53107,866294010
53108,1045405607
53109,1581242728
53110,471680817
53111,1022550623
53112,271070431
53113,1360745965
53114,1502304597
53115,1816830839
53116,1346278896
53117,771664390
53118,1582081640
53119,1132947298
53120,1719142693
53121,1501312426
53122,974063296
53123,64583453
53124,854627741
53125,1182281201
53126,518899666
53127,700404727
53128,2101652749
53129,1108795922
53130,379284377
53131,793103212
53132,1994537370
53133,725876235
53134,351393279
53135,1526762880
53136,1332107538
53137,670012219
53138,1800673699
53139,7024308
53140,945641576
53141,1938241640
53142,1083291578
53143,1565009738
53144,289704788
53145,1393720800
53146,414164663
53147,1579777342
53148,218944280
53149,327715413
53150,1026048733
53151,290871396
53152,1636853540
53153,960188513
53154,1735971219
53155,1225481544
53156,84438967
53157,484993479
53158,697766584
53159,1205358347
53160,269322619
53161,1845133961
53162,2094241016
53163,1587115068
53164,1892122238
53165,434224096
53166,1033128166
53167,1464344147
53168,1935456075
53169,2009989716
53170,613524887
53171,1373123016
53172,589256310
53173,1469078677
53174,1754978863
53175,300850464
53176,1738025705
53177,1400838582
53178,315737969
53179,1350117597
53180,1791500214
53181,2116740017
53182,1287258088
53183,1383600842
53184,2042330827
53185,1534920122
53186,662316693
53187,1063817806
53188,1713794402
53189,1362165084
53190,1891243619
53191,340680660
53192,1819320644
53193,424924010
53194,1617066319
53195,1588192117
53196,773318474
53197,1881593357
53198,1118472416
53199,1252777708
53200,1216564205
53201,409656023
53202,1125472481
53203,1191372986
53204,661590421
53205,1139210702
53206,1884485681
53207,1767326006
53208,638695405
53209,552714896
53210,1119647852
53211,1248833901
53212,459873856
53213,1647051691
53214,803319373
53215,1485995065
53216,581162229
53217,1155230417
53218,454429384
53219,402124247
53220,1537314551
53221,247074138
53222,1102488429
53223,1771294970
53224,2078367058
53225,2040632948
53226,1666772811
53227,1389777230
53228,1953182133
53229,57469941
53230,1920881008
53231,1319708451
53232,1424912012
53233,1052339258
53234,1377587017
53235,588394398
53236,1956094789
53237,311828724
53238,361673087
53239,183715098
53240,1492633086
53241,208530778
53242,584727276
53243,1059915984
53244,87075546
53245,751243020
53246,42527365
53247,1234424686
53248,1809861068
53249,453176705
53250,2051451598
53251,1107432251
53252,130049360
53253,93012653
53254,525547458
53255,1088650545
53256,591050532
53257,1043567820
53258,1292986640
53259,136544368
53260,188989792
53261,1880125583
53262,1064940593
53263,1498151757
53264,545627025
53265,1744493666
53266,1071114381
53267,1677647016
53268,59580846
53269,1110046731
53270,2037457872
53271,2017444267
53272,1704284686
53273,84261368
53274,412288234
53275,485111062
53276,1951979627
53277,1041120867
53278,893750049
53279,525653252
53280,172227083
53281,1690418300
53282,1042839435
53283,181170748
53284,1389978665
53285,931771842
53286,1350422090
53287,873716852
53288,687992253
53289,783360553
53290,122033130
53291,1421453082
53292,1504818271
53293,1927572158
53294,1127942527
53295,1179291423
53296,797273117
53297,67458057
53298,74840183
53299,2130155222
53300,760699738
53301,556129294
53302,636455501
53303,1297242182
53304,423785939
53305,187012974
53306,1299009175
53307,434846362
53308,586035812
53309,1559819514
53310,415394354
53311,2115879266
53312,1263392537
53313,1040628032
53314,1219637344
53315,1205173620
53316,1849484681
53317,1725109118
53318,12566764
53319,355645593
53320,696300114
53321,1744322324
53322,416728166
53323,1455252616
53324,1144006764
53325,1019889812
53326,402295319
53327,1104549395
53328,1986293834
53329,1427854988
53330,78711986
53331,1246603287
53332,1079320305
53333,734369269
53334,1962757461
53335,623307221
53336,2035616614
53337,17438942
53338,1780531597
53339,1220956136
53340,422251369
53341,2003275470
53342,1144105425
53343,1615635703
53344,1705341508
53345,725031615
53346,1598689794
53347,503328747
53348,1636763118
53349,1375147104
53350,202732914
53351,778937966
53352,1322662621
53353,444916368
53354,1321376175
53355,196612972
53356,217740809
53357,664989906
53358,1941699625
53359,1511843708
53360,623303178
53361,1692247001
53362,471797194
53363,1322900187
53364,1901975605
53365,162689769
53366,1426536483
53367,1730933526
53368,1708131380
53369,1941454293
53370,913416434
53371,1711052449
53372,2138395323
53373,598529606
53374,1183725766
53375,1108792396
53376,1463587602
53377,159739177
53378,263357487
53379,238645303
53380,1128603777
53381,375047813
53382,1216070843
53383,319265645
53384,1910593309
53385,1787601742
53386,9550793
53387,1599421139
53388,1907281496
53389,194456599
53390,2134977122
53391,1934259105
53392,1666846480
53393,1838090062
53394,1862814060
53395,1894402024
53396,1400442352
53397,248620094
53398,1238968691
53399,1583808909
53400,1368635120
53401,982126826
53402,923726557
53403,1290883306
53404,829545803
